file	path	sfillers	sentence
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	liable/A	There now only remained some little suspicion that the air gathered on the sea , and kept in phials , might have undergone some alteration ; this might have been the case , as I had found in some former experiments made in England , that air kept in bottles was sometimes liable to alterations , which I think is partly to be ascribed to the difficulty of finding bottles so well secured by a ground stopper as to shut out every communication with the external air , and partly , perhaps , to the nature of air , which is not in itself an unalterable substance , as I have attempted to prove in my book upon Vegetables , p. 107 : in the present case , however , I rather incline to think , that the reason why the air , gathered in rainy and windy weather on the sea , was found of an inferior quality , is to be ascribed chiefly to the land air being driven by the wind upon the sea , and thus to the mixture of both airs .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	098/N	The common air , as I found it in my lodging , was at 098 .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	surpass/V	It seems probable from the foregoing experiments , that though in general the sea air surpasses the land air in purity , yet there are the same inconstancies in its degree of goodness as in the land air .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	unwholesome/A	It is a common opinion at Brussels , that the air in the lower parts of the city is more unwholesome than in the higher parts , and that people of bad constitutions can not stand it unless they go to live in the higher parts .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	same/A	The air was the same as yesterday in both parts of the city ; the weather fair and cold .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	104/N	The air at Breda was at 104 ; the weather rainy and cold .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	morning/N	The air was in the morning and in the evening 103 ; the weather very rainy , cold , and stormy .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	become/V	The wind was southerly and stormy ; the air was become so warm that upon going out of the house into the street , I felt the same sensation as upon coming from a cold air into a room heated by a German stove .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	gather/V	In the evening , about eight o'clock , when FAHRENHEIT 'S thermometer stood at 54 ~ , I put the common air to the nitrous test , and found it at 116 ; the air gathered the day before at 117 ; and that gathered close to the sea at 115 .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	102/N	The air was at 102 ; the weather nearly as yesterday .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	prove/V	This air proved to be in reality of an inferior quality to that of the city .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	107/N	The air at Antwerp was 107 , the weather continuing to be nearly as it was the day before .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	same/A	The air of Brussels was the same as yesterday ; the weather was nearly the same also .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	100/N	1780 , January 8 , the air of Paris was at 100 ; the weather very frosty .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	98/N	January 13 . The air of Paris was 98 ; it froze very hard .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	purer/A	It appears from these experiments , that the air at sea and close to it is in general purer and fitter for animal life than the air on the land , though it seems to be subject to the same inconstancy in its degree of purity with that of the land ; so that we may now with more confidence send our patients , labouring under consumptive disorders , to the sea , or at least to places situated close to the sea , which have no marshes in their neighbourhood .
Royal_Society_Corpus_open_v6.0_text_106387_1780.txt	pa_nsubj	wholesomer/N	It appears also , that the air in frosty weather is in general wholesomer than it is in winter when it does not freeze ; and that uncommon warm weather , happening in the winter season , is apt to render the atmosphere very unwholesome : the reason of which I apprehend to be , that the frost totally checks that general tendency to corruption , which being revived by warmth again increases the infection of the common air , which at that time is so much the greater , because the plants ( which are deprived of their leaves in winter ) have no power in them to counteract it .
Royal_Society_Corpus_open_v6.0_text_106510_1781.txt	pa_nsubj	form/V	Their weights were as follows : Cubic inch of common air 0,385 Fixed air 0,570 Marine air 0,654 Nitrous air 0,399 Vitriolic air 0,778 Alkaline air 0,2 Inflammable air 0,03 OFSPIRITOFSAL T. From the time I first read in Dr. PRIESTLEY 'S Experiments on Air ( that inexhaustible source of future discoveries ) of the exhibition of marine acid in the form of air , free from water ; and that this air , reunited with water , formed an acid liquor in all respects the same as common spirit of salt ; I conceived the possibility of discovering the exact quantity of acid in spirit of salt of any given specific gravity , and by means of this the exact proportion of acid in all other acid liquors ; for if a given quantity of pure fixed alkali were saturated , first by a certain quantity of spirit of salt , and then by determined quantities of the other acids , I concluded , that each of these quantities of acid liquor must contain the same quantity of acid , and this being known , the remainder being the aqueous part , this also must be known ; but this conclusion entirely rested on the supposition that the same quantity of all the acids was requisite for the saturation of a given quantity of fixed alkali ; for if such given quantity of fixed alkali might be saturated by a smaller quantity of one acid than of another , the conclusion fell to the ground .
Royal_Society_Corpus_open_v6.0_text_106510_1781.txt	pa_nsubj	nitrous/A	This air was all nitrous .
